Join_Count,TARGET_FID,F_id,F_version,F_created_at,F_updated_at,borocode,boroname,countyfips,nta2020,ntaname,ntaabbrev,ntatype,cdta2020,cdtaname,shape_leng,area_km2,Unique_Key,Created_Date,Closed_Date,Agency,Agency_Name,Problem__formerly_Complaint_Type_,Problem_Detail__formerly_Descriptor_,Additional_Details,Location_Type,Incident_Zip,Incident_Address,Street_Name,Cross_Street_1,Cross_Street_2,Intersection_Street_1,Intersection_Street_2,Address_Type,City,Landmark,Facility_Type,Status,Due_Date,Resolution_Description,Resolution_Action_Updated_Date,Community_Board,Council_District,Police_Precinct,BBL,Borough,X_Coordinate__State_Plane_,Y_Coordinate__State_Plane_,Open_Data_Channel_Type,Park_Facility_Name,Park_Borough,Vehicle_Type,Taxi_Company_Borough,Taxi_Pick_Up_Location,Bridge_Highway_Name,Bridge_Highway_Direction,Road_Ramp,Bridge_Highway_Segment,Latitude,Longitude,Location,Shape_Length,Shape_Area
868,97,row-5spp.icpm_xu2m,rv-su64_zm8c.wfmm,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX0902,Soundview-Clason Point,Sdvw_ClsPt,0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),40475.074276,2.817197473666194,67984906,02/13/2026 12:25:14 PM,02/13/2026 09:13:42 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER,RESIDENTIAL BUILDING,10473,2011 GILDERSLEEVE AVENUE,GILDERSLEEVE AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,09 BRONX,18,Precinct 43,2034600005,BRONX,1025596,234413,ONLINE,Unspecified,BRONX,,,,,,,,40.809988604040001,-73.850641148310004,POINT (-73.850641148309 40.809988604037),0.128510970788733,0.000300688312466
1707,98,row-cxi9_jka3~52bx,rv-kzcw_dtks-eqph,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX0903,Castle Hill-Unionport,CstlHl,0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),42978.0972924,3.056342344902490,67989208,02/13/2026 11:00:16 PM,02/13/2026 05:29:38 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10472,2165 CHATTERTON AVENUE,CHATTERTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,09 BRONX,18,Precinct 43,2038070048,BRONX,1025373,241039,MOBILE,Unspecified,BRONX,,,,,,,,40.828176123280002,-73.851406111900005,POINT (-73.8514061119 40.828176123275),0.121582635856294,0.000326253796377
2539,99,row-mp95_yxji~y39d,rv-27cj_fij8-b266,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX0904,Parkchester,Pkchstr,0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),12411.8210178,0.853265004412157,67984979,02/13/2026 06:30:54 PM,02/13/2026 08:20:59 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10462,2131 STARLING AVENUE,STARLING AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,09 BRONX,18,Precinct 43,2039470001,BRONX,1024637,243952,MOBILE,Unspecified,BRONX,,,,,,,,40.836174855789999,-73.854048032220007,POINT (-73.854048032219 40.83617485579),0.039462829258668,0.000091100913437
0,100,row-e3h5_uu7d.wy42,rv-8ewy.gu53-466y,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX0991,Soundview Park,SdvwPk,9,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),18349.7752108,0.724135384048208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058759617622028,0.000077289618907
879,101,row-6pvj.nahp_kpyw,rv-f5m2-hxgn_9g5u,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1001,Westchester Square,WstchstrSq,0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),25927.2069896,1.429060902839788,67984912,02/13/2026 11:38:31 PM,02/13/2026 08:21:37 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10462,2339 ELLIS AVENUE,ELLIS AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,09 BRONX,18,Precinct 43,2038310071,BRONX,1026629,242887,PHONE,Unspecified,BRONX,,,,,,,,40.833242408309999,-73.846856015189999,POINT (-73.846856015188 40.83324240831),0.072842795754673,0.000152577026303
612,102,row-xt8b.x7d9.xvr2,rv-ebtt-c9tu-9847,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1002,Throgs Neck-Schuylerville,ThrgsNck,0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),86866.7760205,6.176028301341723,67983472,02/13/2026 06:55:34 AM,02/13/2026 08:21:37 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10465,2630 HARDING AVENUE,HARDING AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,10 BRONX,13,Precinct 45,2056060001,BRONX,1032631,235756,MOBILE,Unspecified,BRONX,,,,,,,,40.813639033809999,-73.825218201270005,POINT (-73.825218201272 40.813639033813),0.278338740109738,0.000659279051795
1437,103,row-z9jj~gtx2.v5kg,rv-h6ra.97pn~2nys,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1003,Pelham Bay-Country Club-City Island,PlhmBy,0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),121142.083612,3.280425011118143,67983532,02/13/2026 12:10:09 PM,02/13/2026 08:21:36 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10461,3150 ROBERTS AVENUE,ROBERTS AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,10 BRONX,13,Precinct 45,2041740005,BRONX,1032009,247804,PHONE,Unspecified,BRONX,,,,,,,,40.846710660989999,-73.827379469830007,POINT (-73.827379469831 40.846710660986),0.387780917773624,0.000350283374198
104,104,row-32tq-5wzh~f4g7,rv-m96d~r5m2~2ahk,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1004,Co-op City,CoopCty,0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),25102.6493986,2.699384818372543,67928212,02/10/2026 02:37:54 AM,02/12/2026 09:55:14 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,10475,5A EARHART LANE,EARHART LANE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",02/12/2026 12:00:00 AM,10 BRONX,12,Precinct 45,2051350051,BRONX,1033198,253296,PHONE,Unspecified,BRONX,,,,,,,,40.861778023020001,-73.823041849530000,POINT (-73.823041849531 40.861778023023),0.076658870575138,0.000288354490782
0,105,row-iydu~jzs8~fvr3,rv-qws4~ghnb~uzpa,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1071,Hart Island,HrtIsl,7,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),16969.5834675,0.455709926851570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051833567820478,0.000048666610019
0,106,row-zsdw~jdug-58fq,rv-c7wr-hxb8_6k34,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1091,Ferry Point Park-St. Raymond Cemetery,FrryPtPk,9,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),26872.2155,2.020254610381794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083862018986459,0.000215629757708
3647,107,row-9vsy.q2g9-5nbc,rv-5a7h_ume9~9q5u,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1101,Pelham Parkway-Van Nest,PlhmPkwy,0,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),22993.8198299,1.448225723143156,67980726,02/13/2026 11:29:12 PM,02/13/2026 09:06:21 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10462,1732 VICTOR STREET,VICTOR STREET,,,,,ADDRESS,BRONX,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,11 BRONX,13,Precinct 49,2040320035,BRONX,1021184,246857,PHONE,Unspecified,BRONX,,,,,,,,40.844163341570003,-73.866510587240001,POINT (-73.866510587239 40.844163341568),0.073475467230427,0.000154646661468
1096,108,row-vc5d-3xkp_q22g,rv-r9yk-jiyr~sydv,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1102,Morris Park,MrrsPk,0,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),24671.3982904,2.585830652615846,67987844,02/13/2026 09:23:46 AM,02/13/2026 06:12:26 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,10461,1935 EASTCHESTER ROAD,EASTCHESTER ROAD,,,,,ADDRESS,BRONX,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,11 BRONX,13,Precinct 49,2042050002,BRONX,1027482,249757,ONLINE,Unspecified,BRONX,,,,,,,,40.852094385139999,-73.843729267149996,POINT (-73.843729267155 40.852094385142),0.080122486943686,0.000276140119836
219,109,row-6sbr_czid~ibws,rv-86ze~cq9x_hn3d,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1103,Pelham Gardens,PlhmGrdns,0,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),24342.8950429,2.793089063000243,67948479,02/11/2026 03:23:32 PM,02/13/2026 06:12:26 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,10469,1306 ADEE AVENUE,ADEE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",02/13/2026 12:00:00 AM,11 BRONX,12,Precinct 49,2045870029,BRONX,1026142,256044,ONLINE,Unspecified,BRONX,,,,,,,,40.869356741200001,-73.848533660699999,POINT (-73.848533660699 40.8693567412),0.080266018597070,0.000298328407612
2817,110,row-fxmx-9xqx~6swf,rv-qbsq~27s7_u62h,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1104,Allerton,Allrtn,0,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),17837.9372831,1.463623595211902,67986309,02/13/2026 10:28:39 PM,02/12/2026 08:44:28 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10467,2504 OLINVILLE AVENUE,OLINVILLE AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,11 BRONX,15,Precinct 49,2044290006,BRONX,1020647,253933,ONLINE,Unspecified,BRONX,,,,,,,,40.863587062580002,-73.868413029150005,POINT (-73.868413029151 40.863587062581),0.055804465842706,0.000156328344942
3,111,row-3mga.x3bd-jrit,rv-6w27-a8kw~smjh,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1161,Hutchinson Metro Center,HtchMtrCtr,6,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),20672.7080791,1.131702736298067,67913560,02/09/2026 04:36:17 PM,02/12/2026 09:53:24 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10461,1452 BLONDELL AVENUE,BLONDELL AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",02/12/2026 12:00:00 AM,11 BRONX,13,Precinct 49,2041410002,BRONX,1027448,246894,MOBILE,Unspecified,BRONX,,,,,,,,40.844236473629998,-73.843870612090001,POINT (-73.843870612087 40.844236473632),0.064158042110964,0.000120850053459
6305,112,row-vwub-uy7a~ffh2,rv-2yq5.snwu.xw56,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1201,Williamsbridge-Olinville,Wllmsbrdg,0,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),29370.8198317,3.367062833680708,67984828,02/13/2026 11:58:56 PM,02/13/2026 03:46:20 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,10469,1040B EAST  217 STREET,EAST  217 STREET,,,,,ADDRESS,BRONX,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,12 BRONX,12,Precinct 47,2046990051,BRONX,1024543,259628,MOBILE,Unspecified,BRONX,,,,,,,,40.879201148630003,-73.854293501559994,POINT (-73.854293501556 40.879201148629),0.092208873235703,0.000359723957814
1540,113,row-zjww.ean3~vrws,rv-9smn.aaib.29x8,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1202,Eastchester-Edenwald-Baychester,Estchstr,0,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),54240.3767882,5.239427736236205,67986558,02/13/2026 07:47:12 PM,02/13/2026 08:07:02 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER,RESIDENTIAL BUILDING,10469,3520 CORSA AVENUE,CORSA AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,02/13/2026 12:00:00 AM,12 BRONX,12,Precinct 47,2047220054,BRONX,1026246,259309,PHONE,Unspecified,BRONX,,,,,,,,40.878317654589999,-73.848137169210005,POINT (-73.848137169211 40.878317654586),0.180906732353686,0.000559764550807
4460,114,row-c878-symx_55e9,rv-bf47~ce9z.fkwx,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1203,Wakefield-Woodlawn,Wkfld_Wdln,0,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),39101.7261167,3.683360706816896,67983504,02/13/2026 09:37:47 PM,02/13/2026 08:07:02 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10466,730 EAST  236 STREET,EAST  236 STREET,,,,,ADDRESS,BRONX,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,12 BRONX,11,Precinct 47,2049990068,BRONX,1024355,265466,ONLINE,Unspecified,BRONX,,,,,,,,40.895225458520002,-73.854938380720000,POINT (-73.854938380719 40.895225458522),0.128742201442810,0.000393615305513
0,115,row-ha53~hh2v-8bzg,rv-kgdx-q9d3-4kzd,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX1271,Woodlawn Cemetery,WdlnCem,7,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),18168.5900134,1.661714174484432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056627784889430,0.000177553617201
136,116,row-awmz.6nwr-8c3j,rv-v85b.refp_r67j,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,2,Bronx,005,BX2691,Van Cortlandt Park,VnCrtldtPk,9,BX26,BX26 Van Cortlandt Park (JIA 26 Equivalent),32864.1146664,4.706403616791873,64526340,04/01/2025 08:21:43 AM,04/03/2025 10:02:38 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER,RESIDENTIAL BUILDING,10463,5959 BROADWAY,BROADWAY,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",04/03/2025 12:00:00 AM,08 BRONX,11,Precinct 50,2057760621,BRONX,1012305,263164,MOBILE,Unspecified,BRONX,,,,,,,,40.888953743540000,-73.898533379260002,POINT (-73.898533379258 40.888953743539),0.104506312327372,0.000502933889360
